timestamp,power_kw,voltage,current_a,hour,day_of_week,is_weekend,is_spike
2026-02-05 20:29:39,2.565,230,11.15,20,3,0,0
2026-02-05 20:30:39,4.875,230,21.2,20,3,0,0
2026-02-05 20:31:40,4.689,230,20.39,20,3,0,0
2026-02-05 20:32:40,5.385,230,23.41,20,3,0,0
2026-02-05 20:33:40,4.389,230,19.08,20,3,0,0
2026-02-05 20:34:40,4.812,230,20.92,20,3,0,0
2026-02-05 20:35:40,5.108,230,22.21,20,3,0,0
2026-02-05 20:36:40,4.933,230,21.45,20,3,0,0
2026-02-05 20:37:40,5.502,230,23.92,20,3,0,0
2026-02-05 20:38:40,3.815,230,16.59,20,3,0,0
2026-02-05 20:39:40,4.941,230,21.48,20,3,0,0
2026-02-05 20:40:42,5.243,230,22.8,20,3,0,0
2026-02-05 20:41:42,5.655,230,24.59,20,3,0,0
2026-02-05 20:42:42,5.534,230,24.06,20,3,0,0
2026-02-05 20:43:42,4.572,230,19.88,20,3,0,0
2026-02-05 20:44:42,4.943,230,21.49,20,3,0,0
2026-02-05 20:45:42,3.476,230,15.11,20,3,0,0
2026-02-05 20:46:42,2.917,230,12.68,20,3,0,0
2026-02-05 20:47:42,5.153,230,22.4,20,3,0,0
2026-02-05 20:48:43,5.664,230,24.63,20,3,0,0
2026-02-05 20:49:43,3.05,230,13.26,20,3,0,0
2026-02-05 20:50:43,5.436,230,23.64,20,3,0,0
2026-02-05 20:51:43,5.184,230,22.54,20,3,0,0
2026-02-05 20:52:43,4.749,230,20.65,20,3,0,0
2026-02-05 20:53:43,5.589,230,24.3,20,3,0,0
2026-02-05 20:54:43,3.241,230,14.09,20,3,0,0
2026-02-05 20:55:43,4.431,230,19.26,20,3,0,0
2026-02-05 20:56:44,4.685,230,20.37,20,3,0,0
2026-02-05 20:57:48,6.121,230,26.61,20,3,0,0
2026-02-05 20:58:48,4.781,230,20.78,20,3,0,0
2026-02-05 20:59:48,5.155,230,22.41,20,3,0,0
2026-02-05 21:00:49,4.115,230,17.89,21,3,0,0
2026-02-05 21:01:49,4.129,230,17.95,21,3,0,0
2026-02-05 21:02:50,4.294,230,18.67,21,3,0,0
2026-02-05 21:03:50,5.259,230,22.86,21,3,0,0
2026-02-05 21:04:52,6.111,230,26.57,21,3,0,0
2026-02-05 21:05:52,4.108,230,17.86,21,3,0,0
2026-02-05 21:06:53,3.714,230,16.15,21,3,0,0
2026-02-05 21:07:57,5.2,230,22.61,21,3,0,0
2026-02-05 21:08:59,7.838,230,34.08,21,3,0,1
2026-02-05 21:10:09,3.496,230,15.2,21,3,0,0
2026-02-05 21:11:21,2.907,230,12.64,21,3,0,0
2026-02-05 21:12:59,5.102,230,22.18,21,3,0,0
2026-02-05 23:38:48,1.577,230,6.86,23,3,0,0
2026-02-05 23:39:48,1.349,230,5.86,23,3,0,0
2026-02-05 23:40:48,1.713,230,7.45,23,3,0,0
2026-02-05 23:41:48,1.363,230,5.92,23,3,0,0
2026-02-05 23:42:48,2.011,230,8.74,23,3,0,0
2026-02-05 23:45:30,1.549,230,6.73,23,3,0,0
2026-02-05 23:46:30,1.867,230,8.12,23,3,0,0
2026-02-05 23:47:31,0.942,230,4.1,23,3,0,0
2026-02-05 23:48:31,1.26,230,5.48,23,3,0,0
2026-02-05 23:49:31,1.571,230,6.83,23,3,0,0
2026-02-05 23:50:31,1.158,230,5.03,23,3,0,0
2026-02-05 23:51:31,1.539,230,6.69,23,3,0,0
2026-02-05 23:52:31,2.159,230,9.39,23,3,0,0
2026-02-05 23:53:31,1.631,230,7.09,23,3,0,0
2026-02-05 23:54:31,1.458,230,6.34,23,3,0,0
2026-02-05 23:55:31,1.886,230,8.2,23,3,0,0
2026-02-06 00:12:30,0.638,230,2.77,0,4,0,0
2026-02-06 00:13:30,0.932,230,4.05,0,4,0,0
2026-02-06 00:14:30,0.53,230,2.3,0,4,0,0
2026-02-06 00:15:30,0.8,230,3.48,0,4,0,0
2026-02-06 00:16:30,0.876,230,3.81,0,4,0,0
2026-02-06 00:17:30,0.406,230,1.77,0,4,0,0
2026-02-06 00:18:30,0.754,230,3.28,0,4,0,0
2026-02-06 00:19:30,0.774,230,3.36,0,4,0,0
2026-02-06 00:20:30,0.574,230,2.5,0,4,0,0
2026-02-06 00:21:30,0.441,230,1.92,0,4,0,0
2026-02-06 00:22:30,0.576,230,2.51,0,4,0,0
2026-02-06 00:23:31,0.761,230,3.31,0,4,0,0
2026-02-06 02:17:51,1.006,230,4.37,2,4,0,0
2026-02-06 02:18:51,0.533,230,2.32,2,4,0,0
2026-02-06 02:19:52,0.429,230,1.86,2,4,0,0
2026-02-06 02:20:52,0.33,230,1.43,2,4,0,0
2026-02-06 02:21:52,0.737,230,3.2,2,4,0,0
2026-02-06 02:22:52,0.582,230,2.53,2,4,0,0
2026-02-06 03:40:16,0.591,230,2.57,3,4,0,0
2026-02-06 03:41:16,0.533,230,2.32,3,4,0,0
2026-02-06 03:42:16,1.082,230,4.7,3,4,0,0
2026-02-06 03:43:16,0.814,230,3.54,3,4,0,0
2026-02-06 03:44:16,0.444,230,1.93,3,4,0,0
2026-02-06 03:45:16,0.698,230,3.04,3,4,0,0
2026-02-06 03:46:16,0.731,230,3.18,3,4,0,0
2026-02-06 03:47:16,0.423,230,1.84,3,4,0,0
2026-02-06 03:48:16,0.941,230,4.09,3,4,0,0
2026-02-06 03:49:16,0.454,230,1.97,3,4,0,0
2026-02-06 03:50:16,0.816,230,3.55,3,4,0,0
2026-02-06 03:51:16,0.504,230,2.19,3,4,0,0
2026-02-06 03:52:16,0.472,230,2.05,3,4,0,0
2026-02-06 03:53:17,0.507,230,2.21,3,4,0,0
2026-02-06 12:04:52,2.007,230,8.73,12,4,0,0
2026-02-06 12:05:53,1.478,230,6.43,12,4,0,0
2026-02-06 12:06:53,1.306,230,5.68,12,4,0,0
2026-02-06 13:50:35,1.605,230,6.98,13,4,0,0
2026-02-06 13:51:35,0.89,230,3.87,13,4,0,0
2026-02-06 13:52:35,1.552,230,6.75,13,4,0,0
2026-02-06 13:53:35,1.153,230,5.01,13,4,0,0
2026-02-06 13:54:36,1.215,230,5.28,13,4,0,0
2026-02-06 13:55:36,1.611,230,7.0,13,4,0,0
2026-02-06 13:56:36,1.362,230,5.92,13,4,0,0
2026-02-06 13:57:36,1.783,230,7.75,13,4,0,0
2026-02-06 13:58:36,1.526,230,6.63,13,4,0,0
2026-02-06 13:59:36,1.754,230,7.63,13,4,0,0
2026-02-06 14:00:36,1.306,230,5.68,14,4,0,0
2026-02-06 14:01:36,1.568,230,6.82,14,4,0,0
2026-02-06 14:02:36,1.391,230,6.05,14,4,0,0
2026-02-06 14:03:36,1.444,230,6.28,14,4,0,0
2026-04-18 13:15:31,1.442,230,6.27,13,5,1,0
2026-04-18 13:16:01,1.169,230,5.08,13,5,1,0
2026-04-18 13:17:01,1.014,230,4.41,13,5,1,0
2026-04-18 13:18:01,1.326,230,5.77,13,5,1,0
2026-04-18 13:19:01,1.647,230,7.16,13,5,1,0
2026-04-18 13:20:01,1.618,230,7.03,13,5,1,0
2026-04-18 13:23:43,1.232,230,5.36,13,5,1,0
2026-04-18 13:24:43,1.265,230,5.5,13,5,1,0
2026-04-18 13:25:43,1.335,230,5.81,13,5,1,0
2026-04-18 13:26:43,1.466,230,6.37,13,5,1,0
2026-04-18 13:27:43,1.437,230,6.25,13,5,1,0
2026-04-18 13:28:43,1.431,230,6.22,13,5,1,0
2026-04-18 13:29:43,0.919,230,3.99,13,5,1,0
2026-04-18 13:36:49,1.143,230,4.97,13,5,1,0
2026-04-16 13:38:35,1.059,230,4.6,13,3,0,0
2026-04-16 13:39:35,0.867,230,3.77,13,3,0,0
2026-04-16 13:40:35,1.129,230,4.91,13,3,0,0
2026-04-16 13:41:35,1.432,230,6.22,13,3,0,0
2026-04-16 13:42:35,1.198,230,5.21,13,3,0,0
2026-04-16 13:43:35,4.051,230,17.61,13,3,0,1
2026-04-16 13:44:35,1.228,230,5.34,13,3,0,0
2026-04-16 13:45:35,3.009,230,13.08,13,3,0,1
2026-04-16 13:46:35,0.923,230,4.01,13,3,0,0
2026-04-16 13:47:35,0.846,230,3.68,13,3,0,0
2026-04-16 13:48:35,1.457,230,6.33,13,3,0,0
2026-04-16 13:49:35,1.127,230,4.9,13,3,0,0
2026-04-16 13:50:35,1.247,230,5.42,13,3,0,0
2026-04-16 13:51:35,1.556,230,6.77,13,3,0,0
2026-04-16 13:52:35,0.938,230,4.08,13,3,0,0
2026-04-16 13:53:35,1.045,230,4.54,13,3,0,0
2026-04-16 13:54:35,0.932,230,4.05,13,3,0,0
2026-04-16 13:55:35,1.126,230,4.9,13,3,0,0
2026-04-16 13:56:35,1.498,230,6.51,13,3,0,0
2026-04-16 13:57:35,1.022,230,4.44,13,3,0,0
2026-04-16 13:58:35,1.207,230,5.25,13,3,0,0
2026-04-16 13:59:35,1.453,230,6.32,13,3,0,0
2026-04-16 14:00:35,0.933,230,4.06,14,3,0,0
2026-04-16 14:01:35,1.284,230,5.58,14,3,0,0
2026-04-16 14:02:35,1.286,230,5.59,14,3,0,0
2026-04-16 14:03:35,1.548,230,6.73,14,3,0,0
2026-04-16 14:04:35,0.774,230,3.36,14,3,0,0
2026-04-16 14:05:35,1.079,230,4.69,14,3,0,0
2026-04-16 14:06:35,1.434,230,6.23,14,3,0,0
2026-04-16 14:07:35,1.266,230,5.51,14,3,0,0
2026-04-16 14:08:35,1.086,230,4.72,14,3,0,0
2026-04-16 14:09:35,1.412,230,6.14,14,3,0,0
2026-04-16 14:10:35,0.91,230,3.96,14,3,0,0
2026-04-16 14:11:35,1.114,230,4.84,14,3,0,0
2026-04-16 14:12:35,1.241,230,5.39,14,3,0,0
2026-04-16 14:13:35,0.993,230,4.32,14,3,0,0
2026-04-16 14:14:35,1.031,230,4.48,14,3,0,0
2026-04-16 14:15:35,1.455,230,6.32,14,3,0,0
2026-04-16 14:16:35,1.327,230,5.77,14,3,0,0
2026-04-16 14:17:35,0.825,230,3.59,14,3,0,0
2026-04-16 14:18:35,1.217,230,5.29,14,3,0,0
2026-04-16 14:19:35,1.386,230,6.03,14,3,0,0
2026-04-16 14:20:35,1.232,230,5.36,14,3,0,0
2026-04-16 14:21:35,0.948,230,4.12,14,3,0,0
2026-04-16 14:22:35,0.793,230,3.45,14,3,0,0
2026-04-16 14:23:35,1.032,230,4.49,14,3,0,0
2026-04-16 14:24:35,0.949,230,4.13,14,3,0,0
2026-04-16 14:25:35,1.47,230,6.39,14,3,0,0
2026-04-16 14:26:35,0.906,230,3.94,14,3,0,0
2026-04-16 14:27:35,1.432,230,6.23,14,3,0,0
2026-04-16 14:28:35,1.48,230,6.44,14,3,0,0
2026-04-16 14:29:35,1.218,230,5.29,14,3,0,0
2026-04-16 14:30:35,1.426,230,6.2,14,3,0,0
2026-04-16 14:31:35,0.969,230,4.21,14,3,0,0
2026-04-16 14:32:35,1.384,230,6.02,14,3,0,0
2026-04-16 14:33:35,1.25,230,5.43,14,3,0,0
2026-04-16 14:34:35,0.938,230,4.08,14,3,0,0
2026-04-16 14:35:35,0.956,230,4.16,14,3,0,0
2026-04-16 14:36:35,1.113,230,4.84,14,3,0,0
2026-04-16 14:37:35,1.025,230,4.46,14,3,0,0
2026-04-16 14:38:35,1.294,230,5.63,14,3,0,0
2026-04-16 14:39:35,1.367,230,5.94,14,3,0,0
2026-04-16 14:40:35,1.41,230,6.13,14,3,0,0
2026-04-16 14:41:35,1.377,230,5.99,14,3,0,0
2026-04-16 14:42:35,1.403,230,6.1,14,3,0,0
2026-04-16 14:43:35,1.216,230,5.29,14,3,0,0
2026-04-16 14:44:35,1.125,230,4.89,14,3,0,0
2026-04-16 14:45:35,0.875,230,3.8,14,3,0,0
2026-04-16 14:46:35,1.128,230,4.9,14,3,0,0
2026-04-16 14:47:35,1.395,230,6.07,14,3,0,0
2026-04-16 14:48:35,1.374,230,5.97,14,3,0,0
2026-04-16 14:49:35,1.403,230,6.1,14,3,0,0
2026-04-16 14:50:35,4.077,230,17.73,14,3,0,1
2026-04-16 14:51:35,1.123,230,4.88,14,3,0,0
2026-04-16 14:52:35,0.791,230,3.44,14,3,0,0
2026-04-16 14:53:35,0.849,230,3.69,14,3,0,0
2026-04-16 14:54:35,0.858,230,3.73,14,3,0,0
2026-04-16 14:55:35,1.417,230,6.16,14,3,0,0
2026-04-16 14:56:35,1.062,230,4.62,14,3,0,0
2026-04-16 14:57:35,1.326,230,5.77,14,3,0,0
2026-04-16 14:58:35,0.983,230,4.27,14,3,0,0
2026-04-16 14:59:35,0.817,230,3.55,14,3,0,0
2026-04-16 15:00:35,0.757,230,3.29,15,3,0,0
2026-04-16 15:01:35,1.365,230,5.93,15,3,0,0
2026-04-16 15:02:35,0.97,230,4.22,15,3,0,0
2026-04-16 15:03:35,1.005,230,4.37,15,3,0,0
2026-04-16 15:04:35,1.476,230,6.42,15,3,0,0
2026-04-16 15:05:35,1.158,230,5.04,15,3,0,0
2026-04-16 15:06:35,1.375,230,5.98,15,3,0,0
2026-04-16 15:07:35,0.786,230,3.42,15,3,0,0
2026-04-16 15:08:35,1.407,230,6.12,15,3,0,0
2026-04-16 15:09:35,1.275,230,5.54,15,3,0,0
2026-04-16 15:10:35,0.798,230,3.47,15,3,0,0
2026-04-16 15:11:35,1.063,230,4.62,15,3,0,0
2026-04-16 15:12:35,1.245,230,5.41,15,3,0,0
2026-04-16 15:13:35,1.175,230,5.11,15,3,0,0
2026-04-16 15:14:35,0.943,230,4.1,15,3,0,0
2026-04-16 15:15:35,1.508,230,6.56,15,3,0,0
2026-04-16 15:16:35,1.151,230,5.01,15,3,0,0
2026-04-16 15:17:35,1.53,230,6.65,15,3,0,0
2026-04-16 15:18:35,1.164,230,5.06,15,3,0,0
2026-04-16 15:19:35,1.096,230,4.77,15,3,0,0
2026-04-16 15:20:35,0.862,230,3.75,15,3,0,0
2026-04-16 15:21:35,1.554,230,6.75,15,3,0,0
2026-04-16 15:22:35,1.108,230,4.82,15,3,0,0
2026-04-16 15:23:35,1.127,230,4.9,15,3,0,0
2026-04-16 15:24:35,1.189,230,5.17,15,3,0,0
2026-04-16 15:25:35,1.288,230,5.6,15,3,0,0
2026-04-16 15:26:35,1.042,230,4.53,15,3,0,0
2026-04-16 15:27:35,1.512,230,6.57,15,3,0,0
2026-04-16 15:28:35,1.407,230,6.12,15,3,0,0
2026-04-16 15:29:35,1.123,230,4.88,15,3,0,0
2026-04-16 15:30:35,1.046,230,4.55,15,3,0,0
2026-04-16 15:31:35,0.984,230,4.28,15,3,0,0
2026-04-16 15:32:35,1.176,230,5.11,15,3,0,0
2026-04-16 15:33:35,1.333,230,5.8,15,3,0,0
2026-04-16 15:34:35,1.369,230,5.95,15,3,0,0
2026-04-16 15:35:35,1.478,230,6.42,15,3,0,0
2026-04-16 15:36:35,1.098,230,4.77,15,3,0,0
2026-04-16 15:37:35,1.014,230,4.41,15,3,0,0
2026-04-16 15:38:35,1.188,230,5.17,15,3,0,0
2026-04-16 15:39:35,1.04,230,4.52,15,3,0,0
2026-04-16 15:40:35,1.412,230,6.14,15,3,0,0
2026-04-16 15:41:35,0.872,230,3.79,15,3,0,0
2026-04-16 15:42:35,1.068,230,4.64,15,3,0,0
2026-04-16 15:43:35,1.185,230,5.15,15,3,0,0
2026-04-16 15:44:35,1.483,230,6.45,15,3,0,0
2026-04-16 15:45:35,1.112,230,4.83,15,3,0,0
2026-04-16 15:46:35,1.122,230,4.88,15,3,0,0
2026-04-16 15:47:35,0.858,230,3.73,15,3,0,0
2026-04-16 15:48:35,1.079,230,4.69,15,3,0,0
2026-04-16 15:49:35,1.055,230,4.59,15,3,0,0
2026-04-16 15:50:35,1.537,230,6.68,15,3,0,0
2026-04-16 15:51:35,0.945,230,4.11,15,3,0,0
2026-04-16 15:52:35,1.28,230,5.57,15,3,0,0
2026-04-16 15:53:35,1.091,230,4.74,15,3,0,0
2026-04-16 15:54:35,1.365,230,5.93,15,3,0,0
2026-04-16 15:55:35,1.239,230,5.39,15,3,0,0
2026-04-16 15:56:35,0.813,230,3.53,15,3,0,0
2026-04-16 15:57:35,1.347,230,5.86,15,3,0,0
2026-04-16 15:58:35,0.925,230,4.02,15,3,0,0
2026-04-16 15:59:35,1.133,230,4.93,15,3,0,0
2026-04-16 16:00:35,1.049,230,4.56,16,3,0,0
2026-04-16 16:01:35,1.1,230,4.78,16,3,0,0
2026-04-16 16:02:35,1.007,230,4.38,16,3,0,0
2026-04-16 16:03:35,0.91,230,3.95,16,3,0,0
2026-04-16 16:04:35,1.421,230,6.18,16,3,0,0
2026-04-16 16:05:35,0.85,230,3.7,16,3,0,0
2026-04-16 16:06:35,1.046,230,4.55,16,3,0,0
2026-04-16 16:07:35,1.221,230,5.31,16,3,0,0
2026-04-16 16:08:35,0.825,230,3.59,16,3,0,0
2026-04-16 16:09:35,0.995,230,4.32,16,3,0,0
2026-04-16 16:10:35,1.053,230,4.58,16,3,0,0
2026-04-16 16:11:35,1.254,230,5.45,16,3,0,0
2026-04-16 16:12:35,0.83,230,3.61,16,3,0,0
2026-04-16 16:13:35,0.983,230,4.27,16,3,0,0
2026-04-16 16:14:35,0.915,230,3.98,16,3,0,0
2026-04-16 16:15:35,1.393,230,6.06,16,3,0,0
2026-04-16 16:16:35,1.116,230,4.85,16,3,0,0
2026-04-16 16:17:35,0.851,230,3.7,16,3,0,0
2026-04-16 16:18:35,1.017,230,4.42,16,3,0,0
2026-04-16 16:19:35,1.446,230,6.29,16,3,0,0
2026-04-16 16:20:35,1.415,230,6.15,16,3,0,0
2026-04-16 16:21:35,0.779,230,3.39,16,3,0,0
2026-04-16 16:22:35,1.326,230,5.77,16,3,0,0
2026-04-16 16:23:35,0.939,230,4.08,16,3,0,0
2026-04-16 16:24:35,1.441,230,6.26,16,3,0,0
2026-04-16 16:25:35,0.938,230,4.08,16,3,0,0
2026-04-16 16:26:35,1.166,230,5.07,16,3,0,0
2026-04-16 16:27:35,1.485,230,6.46,16,3,0,0
2026-04-16 16:28:35,0.875,230,3.8,16,3,0,0
2026-04-16 16:29:35,1.418,230,6.17,16,3,0,0
2026-04-16 16:30:35,1.009,230,4.39,16,3,0,0
2026-04-16 16:31:35,0.901,230,3.92,16,3,0,0
2026-04-16 16:32:35,1.208,230,5.25,16,3,0,0
2026-04-16 16:33:35,0.889,230,3.87,16,3,0,0
2026-04-16 16:34:35,1.409,230,6.12,16,3,0,0
2026-04-16 16:35:35,1.338,230,5.82,16,3,0,0
2026-04-16 16:36:35,1.449,230,6.3,16,3,0,0
2026-04-16 16:37:35,1.109,230,4.82,16,3,0,0
2026-04-16 16:38:35,0.909,230,3.95,16,3,0,0
2026-04-16 16:39:35,1.35,230,5.87,16,3,0,0
2026-04-16 16:40:35,0.918,230,3.99,16,3,0,0
2026-04-16 16:41:35,1.26,230,5.48,16,3,0,0
2026-04-16 16:42:35,1.202,230,5.23,16,3,0,0
2026-04-16 16:43:35,1.283,230,5.58,16,3,0,0
2026-04-16 16:44:35,0.774,230,3.36,16,3,0,0
2026-04-16 16:45:35,1.484,230,6.45,16,3,0,0
2026-04-16 16:46:35,0.959,230,4.17,16,3,0,0
2026-04-16 16:47:35,3.608,230,15.69,16,3,0,1
2026-04-16 16:48:35,0.86,230,3.74,16,3,0,0
2026-04-16 16:49:35,1.408,230,6.12,16,3,0,0
2026-04-16 16:50:35,1.35,230,5.87,16,3,0,0
2026-04-16 16:51:35,1.279,230,5.56,16,3,0,0
2026-04-16 16:52:35,1.517,230,6.6,16,3,0,0
2026-04-16 16:53:35,1.251,230,5.44,16,3,0,0
2026-04-16 16:54:35,1.134,230,4.93,16,3,0,0
2026-04-16 16:55:35,1.526,230,6.63,16,3,0,0
2026-04-16 16:56:35,0.915,230,3.98,16,3,0,0
2026-04-16 16:57:35,4.226,230,18.37,16,3,0,1
2026-04-16 16:58:35,0.881,230,3.83,16,3,0,0
2026-04-16 16:59:35,0.93,230,4.04,16,3,0,0
2026-04-16 17:00:35,3.042,230,13.23,17,3,0,0
2026-04-16 17:01:35,4.247,230,18.47,17,3,0,0
2026-04-16 17:02:35,2.298,230,9.99,17,3,0,0
2026-04-16 17:03:35,3.144,230,13.67,17,3,0,0
2026-04-16 17:04:35,3.51,230,15.26,17,3,0,0
2026-04-16 17:05:35,3.074,230,13.36,17,3,0,0
2026-04-16 17:06:35,2.305,230,10.02,17,3,0,0
2026-04-16 17:07:35,2.127,230,9.25,17,3,0,0
2026-04-16 17:08:35,3.999,230,17.39,17,3,0,0
2026-04-16 17:09:35,4.436,230,19.29,17,3,0,0
2026-04-16 17:10:35,4.381,230,19.05,17,3,0,0
2026-04-16 17:11:35,3.351,230,14.57,17,3,0,0
2026-04-16 17:12:35,3.459,230,15.04,17,3,0,0
2026-04-16 17:13:35,3.954,230,17.19,17,3,0,0
2026-04-16 17:14:35,3.432,230,14.92,17,3,0,0
2026-04-16 17:15:35,2.577,230,11.21,17,3,0,0
2026-04-16 17:16:35,2.25,230,9.78,17,3,0,0
2026-04-16 17:17:35,3.778,230,16.42,17,3,0,0
2026-04-16 17:18:35,3.478,230,15.12,17,3,0,0
2026-04-16 17:19:35,3.448,230,14.99,17,3,0,0
2026-04-16 17:20:35,4.486,230,19.5,17,3,0,0
2026-04-16 17:21:35,2.486,230,10.81,17,3,0,0
2026-04-16 17:22:35,2.379,230,10.34,17,3,0,0
2026-04-16 17:23:35,3.323,230,14.45,17,3,0,0
2026-04-16 17:24:35,3.969,230,17.26,17,3,0,0
2026-04-16 17:25:35,3.908,230,16.99,17,3,0,0
2026-04-16 17:26:35,7.2,230,31.3,17,3,0,1
2026-04-16 17:27:35,4.494,230,19.54,17,3,0,0
2026-04-16 17:28:35,4.049,230,17.6,17,3,0,0
2026-04-16 17:29:35,2.375,230,10.33,17,3,0,0
2026-04-16 17:30:35,2.154,230,9.36,17,3,0,0
2026-04-16 17:31:35,2.395,230,10.41,17,3,0,0
2026-04-16 17:32:35,2.58,230,11.22,17,3,0,0
2026-04-16 17:33:35,3.454,230,15.02,17,3,0,0
2026-04-16 17:34:35,4.515,230,19.63,17,3,0,0
2026-04-16 17:35:35,3.757,230,16.33,17,3,0,0
2026-04-16 17:36:35,4.029,230,17.52,17,3,0,0
2026-04-16 17:37:35,2.596,230,11.29,17,3,0,0
2026-04-16 17:38:35,3.64,230,15.83,17,3,0,0
2026-04-16 17:39:35,2.088,230,9.08,17,3,0,0
2026-04-16 17:40:35,3.128,230,13.6,17,3,0,0
2026-04-16 17:41:35,3.334,230,14.5,17,3,0,0
2026-04-16 17:42:35,3.879,230,16.87,17,3,0,0
2026-04-16 17:43:35,2.528,230,10.99,17,3,0,0
2026-04-16 17:44:35,3.802,230,16.53,17,3,0,0
2026-04-16 17:45:35,4.02,230,17.48,17,3,0,0
2026-04-16 17:46:35,3.312,230,14.4,17,3,0,0
2026-04-16 17:47:35,4.232,230,18.4,17,3,0,0
2026-04-16 17:48:35,3.804,230,16.54,17,3,0,0
2026-04-16 17:49:35,3.803,230,16.53,17,3,0,0
2026-04-16 17:50:35,2.371,230,10.31,17,3,0,0
2026-04-16 17:51:35,3.627,230,15.77,17,3,0,0
2026-04-16 17:52:35,2.47,230,10.74,17,3,0,0
2026-04-16 17:53:35,2.153,230,9.36,17,3,0,0
2026-04-16 17:54:35,2.03,230,8.83,17,3,0,0
2026-04-16 17:55:35,2.769,230,12.04,17,3,0,0
2026-04-16 17:56:35,3.559,230,15.47,17,3,0,0
2026-04-16 17:57:35,2.085,230,9.07,17,3,0,0
2026-04-16 17:58:35,3.502,230,15.23,17,3,0,0
2026-04-16 17:59:35,4.507,230,19.6,17,3,0,0
2026-04-16 18:00:35,2.772,230,12.05,18,3,0,0
2026-04-16 18:01:35,2.569,230,11.17,18,3,0,0
2026-04-16 18:02:35,3.259,230,14.17,18,3,0,0
2026-04-16 18:03:35,2.929,230,12.74,18,3,0,0
2026-04-16 18:04:35,4.202,230,18.27,18,3,0,0
2026-04-16 18:05:35,2.392,230,10.4,18,3,0,0
2026-04-16 18:06:35,5.553,230,24.14,18,3,0,1
2026-04-16 18:07:35,2.789,230,12.13,18,3,0,0
2026-04-16 18:08:35,2.581,230,11.22,18,3,0,0
2026-04-16 18:09:35,3.584,230,15.58,18,3,0,0
2026-04-16 18:10:35,4.477,230,19.47,18,3,0,0
2026-04-16 18:11:35,4.13,230,17.96,18,3,0,0
2026-04-16 18:12:35,3.675,230,15.98,18,3,0,0
2026-04-16 18:13:35,3.111,230,13.53,18,3,0,0
2026-04-16 18:14:35,2.651,230,11.53,18,3,0,0
2026-04-16 18:15:35,3.09,230,13.43,18,3,0,0
2026-04-16 18:16:35,3.349,230,14.56,18,3,0,0
2026-04-16 18:17:35,2.731,230,11.87,18,3,0,0
2026-04-16 18:18:35,3.221,230,14.0,18,3,0,0
2026-04-16 18:19:35,2.46,230,10.69,18,3,0,0
2026-04-16 18:20:35,2.29,230,9.96,18,3,0,0
2026-04-16 18:21:35,3.644,230,15.85,18,3,0,0
2026-04-16 18:22:35,2.77,230,12.04,18,3,0,0
2026-04-16 18:23:35,3.972,230,17.27,18,3,0,0
2026-04-16 18:24:35,3.918,230,17.04,18,3,0,0
2026-04-16 18:25:35,5.029,230,21.87,18,3,0,1
2026-04-16 18:26:35,3.574,230,15.54,18,3,0,0
